#stno,yyyymmdd,TX01,WD01,WD02,SS02,GR01
467420.0,20030103.0,15.2,5.7,10.0,26.1,6.16
467420.0,20030104.0,14.5,2.7,360.0,92.3,14.01
467420.0,20030105.0,13.1,4.0,360.0,89.5,13.39
467420.0,20030106.0,14.0,2.7,360.0,40.1,9.4
467420.0,20030107.0,14.8,6.4,360.0,54.0,10.57
467420.0,20030108.0,15.4,3.9,10.0,92.1,14.56
467420.0,20030109.0,17.0,3.4,360.0,37.2,9.52
467420.0,20030110.0,16.2,5.8,10.0,80.8,13.91
467420.0,20030111.0,15.3,3.6,10.0,83.5,13.65
467420.0,20030112.0,15.8,2.5,10.0,61.2,11.03
467420.0,20030113.0,16.8,3.0,10.0,65.8,12.67
467420.0,20030114.0,16.7,3.0,10.0,81.4,13.76
467420.0,20030115.0,16.1,3.7,360.0,80.4,13.03
467420.0,20030116.0,16.3,3.0,10.0,67.4,12.15
467420.0,20030117.0,17.5,2.4,10.0,71.9,12.57
467420.0,20030118.0,17.4,2.5,10.0,36.9,8.26
467420.0,20030119.0,18.0,4.0,360.0,82.8,14.14
467420.0,20030120.0,16.8,2.5,360.0,41.4,8.96
467420.0,20030121.0,18.4,1.7,10.0,30.3,8.69
467420.0,20030122.0,16.2,3.7,360.0,0.0,2.24
467420.0,20030123.0,15.5,5.1,360.0,85.2,13.06
467420.0,20030124.0,15.6,1.9,360.0,87.8,13.34
467420.0,20030125.0,18.4,1.9,20.0,88.6,14.53
467420.0,20030126.0,21.2,2.4,210.0,92.1,14.97
467420.0,20030127.0,17.0,5.8,360.0,69.2,13.36
467420.0,20030128.0,13.6,3.5,360.0,74.6,13.18
467420.0,20030129.0,14.9,2.5,10.0,91.7,15.11
467420.0,20030130.0,16.5,1.7,310.0,90.7,15.33
467420.0,20030131.0,18.5,1.6,10.0,83.3,14.96
467420.0,20030201.0,18.6,4.4,350.0,88.6,15.67
467420.0,20030202.0,15.2,4.4,10.0,84.0,14.89
467420.0,20030203.0,15.0,2.3,360.0,7.2,5.86
467420.0,20030204.0,15.0,5.0,360.0,53.1,12.07
467420.0,20030205.0,13.9,3.5,360.0,20.7,6.92
467420.0,20030206.0,14.8,2.6,360.0,81.6,14.83
467420.0,20030207.0,17.2,1.8,30.0,43.0,10.5
467420.0,20030208.0,18.0,2.8,20.0,3.6,4.5
467420.0,20030209.0,19.2,1.8,350.0,67.9,15.1
467420.0,20030210.0,20.4,2.0,30.0,79.3,16.87
467420.0,20030211.0,18.4,4.1,10.0,84.5,15.87
467420.0,20030212.0,16.4,4.5,360.0,72.8,15.56
467420.0,20030213.0,17.0,3.7,350.0,75.4,15.15
467420.0,20030214.0,19.4,3.1,360.0,76.1,15.89
467420.0,20030215.0,22.4,3.4,210.0,70.7,14.89
467420.0,20030216.0,22.4,3.3,150.0,70.6,15.98
467420.0,20030217.0,19.1,2.8,10.0,29.9,9.83
467420.0,20030218.0,19.8,2.9,10.0,64.2,14.48
467420.0,20030219.0,19.1,4.3,10.0,64.9,14.54
467420.0,20030220.0,18.4,2.8,10.0,85.8,17.1
467420.0,20030221.0,19.9,2.0,50.0,73.4,15.15
467420.0,20030222.0,21.9,1.4,250.0,67.2,13.84
467420.0,20030223.0,22.4,1.7,110.0,88.0,16.43
467420.0,20030224.0,20.8,3.9,10.0,65.2,15.03
467420.0,20030225.0,19.6,2.9,360.0,53.8,13.05
467420.0,20030226.0,22.5,2.7,10.0,84.9,17.81
467420.0,20030227.0,22.6,3.3,10.0,71.8,15.58
467420.0,20030228.0,21.6,2.3,10.0,57.8,14.46
467420.0,20030301.0,23.0,2.5,360.0,91.3,18.19
467420.0,20030302.0,22.3,2.0,270.0,55.0,12.89
467420.0,20030303.0,24.0,2.4,250.0,84.1,18.37
467420.0,20030304.0,19.2,3.3,10.0,44.5,10.62
467420.0,20030305.0,22.4,1.8,140.0,35.9,11.66
467420.0,20030306.0,24.0,2.4,220.0,34.1,10.79
467420.0,20030307.0,15.8,5.7,10.0,10.2,7.53
467420.0,20030308.0,14.5,2.8,360.0,9.4,7.67
467420.0,20030309.0,16.0,2.4,350.0,2.5,5.06
467420.0,20030310.0,15.3,4.0,10.0,22.9,8.9
467420.0,20030311.0,17.5,2.2,20.0,90.4,20.48
467420.0,20030312.0,18.9,3.4,360.0,75.1,18.5
467420.0,20030313.0,19.6,3.5,360.0,90.9,20.35
467420.0,20030314.0,18.8,2.7,360.0,51.3,14.25
467420.0,20030315.0,21.9,2.1,10.0,78.8,18.33
467420.0,20030316.0,24.3,2.7,150.0,68.6,19.16
467420.0,20030317.0,23.4,2.2,300.0,63.5,13.14
467420.0,20030318.0,20.0,4.1,360.0,40.9,13.7
467420.0,20030319.0,17.3,3.8,10.0,36.6,12.86
467420.0,20030320.0,16.0,4.0,10.0,2.5,4.91
467420.0,20030321.0,18.0,4.3,360.0,60.5,17.61
467420.0,20030322.0,18.1,2.4,360.0,5.8,8.8
467420.0,20030323.0,19.2,2.8,340.0,47.1,14.68
467420.0,20030324.0,18.7,2.9,360.0,0.0,3.11
467420.0,20030325.0,20.3,2.5,340.0,55.1,14.43
467420.0,20030326.0,22.2,1.5,330.0,62.4,16.28
467420.0,20030327.0,23.9,2.6,360.0,90.2,21.01
467420.0,20030328.0,21.6,3.4,360.0,69.6,18.84
467420.0,20030329.0,21.4,2.3,320.0,54.7,15.9
467420.0,20030330.0,23.7,1.7,260.0,74.2,17.79
467420.0,20030331.0,25.3,2.7,220.0,73.2,19.03
467420.0,20030401.0,25.2,2.1,240.0,30.9,12.34
467420.0,20030402.0,25.1,2.2,240.0,8.1,10.0
467420.0,20030403.0,24.8,2.4,220.0,4.0,5.35
467420.0,20030404.0,22.4,2.7,10.0,4.0,5.71
467420.0,20030405.0,19.0,3.7,360.0,1.6,8.41
467420.0,20030406.0,21.0,1.2,10.0,8.0,7.56
467420.0,20030407.0,24.0,2.0,180.0,19.3,9.11
467420.0,20030408.0,22.5,1.3,20.0,3.2,3.99
467420.0,20030409.0,20.5,2.0,10.0,0.0,2.28
467420.0,20030410.0,22.3,1.9,350.0,33.6,11.7
467420.0,20030411.0,24.7,2.3,210.0,43.1,12.33
467420.0,20030412.0,25.9,1.5,250.0,76.5,19.34
467420.0,20030413.0,25.9,1.6,250.0,91.4,21.13
467420.0,20030414.0,24.6,3.0,10.0,45.2,14.15
467420.0,20030415.0,21.5,2.6,360.0,2.4,7.64
467420.0,20030416.0,24.2,1.8,360.0,38.0,13.0
467420.0,20030417.0,25.5,2.1,20.0,49.7,14.95
467420.0,20030418.0,25.5,1.7,340.0,58.3,15.57
467420.0,20030419.0,25.8,1.7,310.0,72.4,19.11
467420.0,20030420.0,26.4,3.8,10.0,77.0,18.76
467420.0,20030421.0,25.6,3.8,10.0,51.8,16.57
467420.0,20030422.0,24.7,3.1,350.0,36.8,13.72
467420.0,20030423.0,25.8,1.8,10.0,55.5,18.64
467420.0,20030424.0,26.5,2.0,350.0,58.5,16.77
467420.0,20030425.0,26.5,2.1,270.0,70.9,20.32
467420.0,20030426.0,26.9,2.7,350.0,64.6,17.66
467420.0,20030427.0,25.9,2.5,10.0,64.5,18.54
467420.0,20030428.0,26.0,2.1,10.0,55.1,17.65
467420.0,20030429.0,26.4,2.2,340.0,86.7,22.64
467420.0,20030430.0,25.4,3.9,360.0,54.9,18.29
467420.0,20030501.0,24.1,2.8,10.0,62.5,18.7
467420.0,20030502.0,25.7,2.3,10.0,65.5,17.3
467420.0,20030503.0,26.6,0.9,250.0,19.2,11.73
467420.0,20030504.0,27.3,3.4,200.0,43.8,15.15
467420.0,20030505.0,26.4,2.3,170.0,6.9,7.68
467420.0,20030506.0,28.3,3.4,220.0,89.7,21.53
467420.0,20030507.0,28.9,3.0,240.0,88.0,24.74
467420.0,20030508.0,28.3,2.6,340.0,85.6,22.96
467420.0,20030509.0,26.9,2.5,340.0,62.6,19.69
467420.0,20030510.0,26.4,2.1,250.0,55.7,17.53
467420.0,20030511.0,27.2,2.2,340.0,43.4,14.98
467420.0,20030512.0,27.9,2.1,360.0,75.3,20.97
467420.0,20030513.0,28.4,2.0,260.0,82.0,22.92
467420.0,20030514.0,28.3,2.6,240.0,67.5,19.99
467420.0,20030515.0,27.2,1.6,260.0,19.7,11.55
467420.0,20030516.0,28.0,2.3,240.0,41.6,16.16
467420.0,20030517.0,26.4,1.7,150.0,0.0,3.36
467420.0,20030518.0,24.8,2.1,140.0,1.5,4.28
467420.0,20030519.0,25.6,2.1,360.0,37.7,16.16
467420.0,20030520.0,27.2,2.3,360.0,74.6,23.07
467420.0,20030521.0,27.3,2.1,250.0,69.3,21.37
467420.0,20030522.0,26.9,2.6,10.0,65.4,19.55
467420.0,20030523.0,26.6,2.4,340.0,63.1,19.66
467420.0,20030524.0,28.1,2.0,310.0,78.1,22.15
467420.0,20030525.0,28.0,2.7,340.0,79.5,21.13
467420.0,20030526.0,27.4,2.5,360.0,71.2,18.56
467420.0,20030527.0,25.3,3.3,10.0,35.2,14.72
467420.0,20030528.0,25.5,3.3,360.0,47.1,16.18
467420.0,20030529.0,25.4,2.8,350.0,64.3,18.78
467420.0,20030530.0,27.5,2.5,350.0,80.6,21.2
467420.0,20030531.0,28.0,2.2,350.0,78.3,20.59
467420.0,20030601.0,27.6,2.1,280.0,73.1,19.88
467420.0,20030602.0,26.9,2.3,360.0,3.7,11.52
467420.0,20030603.0,26.4,2.2,310.0,60.3,20.21
467420.0,20030604.0,26.9,1.9,340.0,70.7,19.7
467420.0,20030605.0,27.3,1.8,270.0,68.4,19.58
467420.0,20030606.0,27.8,3.4,220.0,37.9,15.67
467420.0,20030607.0,23.9,2.7,160.0,0.0,0.88
467420.0,20030608.0,26.1,3.0,210.0,10.4,11.31
467420.0,20030609.0,27.1,1.9,260.0,39.3,15.21
467420.0,20030610.0,26.5,2.6,170.0,8.9,9.73
467420.0,20030611.0,26.9,4.4,190.0,25.2,13.17
467420.0,20030612.0,26.2,4.3,200.0,5.2,6.13
467420.0,20030613.0,25.7,2.8,150.0,19.3,9.87
467420.0,20030614.0,28.0,2.6,260.0,67.4,21.51
467420.0,20030615.0,28.0,2.3,350.0,69.6,19.27
467420.0,20030616.0,27.4,2.9,360.0,45.9,17.21
467420.0,20030617.0,27.5,3.5,350.0,51.8,18.43
467420.0,20030618.0,25.7,3.6,350.0,14.8,8.35
467420.0,20030619.0,28.1,3.4,240.0,77.0,21.17
467420.0,20030620.0,26.0,4.4,150.0,18.5,7.72
467420.0,20030621.0,28.2,5.2,180.0,74.8,22.98
467420.0,20030622.0,28.5,3.4,220.0,65.1,21.68
467420.0,20030623.0,28.5,3.5,170.0,80.7,24.27
467420.0,20030624.0,28.3,2.7,250.0,68.1,20.04
467420.0,20030625.0,28.4,3.6,160.0,50.4,15.69
467420.0,20030626.0,25.3,3.9,160.0,0.7,4.06
467420.0,20030627.0,28.7,3.9,200.0,80.0,24.53
467420.0,20030628.0,28.9,2.9,240.0,83.0,25.09
467420.0,20030629.0,28.8,2.1,260.0,81.5,25.12
467420.0,20030630.0,29.1,2.8,220.0,78.6,22.81
467420.0,20030701.0,29.4,2.6,200.0,74.2,21.69
467420.0,20030702.0,29.3,3.0,240.0,78.6,22.84
467420.0,20030703.0,28.9,2.8,250.0,75.0,23.78
467420.0,20030704.0,29.3,2.8,220.0,84.6,25.16
467420.0,20030705.0,29.6,3.3,230.0,78.0,22.82
467420.0,20030706.0,29.5,2.9,250.0,78.0,24.47
467420.0,20030707.0,29.4,2.2,250.0,75.1,22.57
467420.0,20030708.0,27.8,2.2,260.0,37.9,14.82
467420.0,20030709.0,29.2,2.4,190.0,53.6,19.59
467420.0,20030710.0,29.5,3.6,220.0,86.4,26.01
467420.0,20030711.0,29.2,2.0,210.0,49.2,17.6
467420.0,20030712.0,29.7,2.0,150.0,78.3,23.51
467420.0,20030713.0,29.8,2.1,260.0,65.7,18.77
467420.0,20030714.0,30.0,2.3,250.0,71.0,19.39
467420.0,20030715.0,30.5,2.9,250.0,52.3,16.54
467420.0,20030716.0,30.5,2.6,250.0,56.9,17.85
467420.0,20030717.0,30.0,3.1,220.0,50.2,16.96
467420.0,20030718.0,29.9,3.6,210.0,84.7,24.82
467420.0,20030719.0,30.3,1.7,30.0,61.5,19.55
467420.0,20030720.0,29.7,1.7,260.0,64.6,19.93
467420.0,20030721.0,29.6,1.9,330.0,46.6,15.98
467420.0,20030722.0,30.3,3.2,10.0,57.9,19.52
467420.0,20030723.0,30.1,1.5,320.0,27.1,10.74
467420.0,20030724.0,30.5,4.1,190.0,66.3,20.5
467420.0,20030725.0,29.6,2.1,250.0,65.7,20.8
467420.0,20030726.0,29.7,1.7,300.0,67.2,21.03
467420.0,20030727.0,29.0,1.7,250.0,61.3,19.48
467420.0,20030728.0,29.3,2.0,260.0,85.6,23.85
467420.0,20030729.0,29.7,2.5,260.0,68.2,20.32
467420.0,20030730.0,29.3,2.7,260.0,66.0,19.66
467420.0,20030731.0,29.4,2.2,250.0,63.1,19.79
467420.0,20030801.0,29.3,2.1,250.0,77.6,20.47
467420.0,20030802.0,28.7,1.5,300.0,42.7,14.7
467420.0,20030803.0,28.2,1.9,310.0,8.4,7.64
467420.0,20030804.0,25.5,5.9,170.0,0.0,2.92
467420.0,20030805.0,26.7,2.5,130.0,20.7,9.48
467420.0,20030806.0,27.5,1.4,360.0,23.7,11.04
467420.0,20030807.0,28.9,2.7,10.0,88.2,22.42
467420.0,20030808.0,29.0,2.3,260.0,64.5,17.41
467420.0,20030809.0,29.2,2.3,250.0,63.8,17.3
467420.0,20030810.0,27.9,1.7,150.0,6.2,0.63
467420.0,20030811.0,29.0,3.8,180.0,37.0,14.39
467420.0,20030812.0,29.0,4.0,150.0,79.6,21.21
467420.0,20030813.0,29.0,3.0,160.0,57.3,18.15
467420.0,20030814.0,29.2,1.6,250.0,57.3,17.27
467420.0,20030815.0,28.0,1.7,310.0,43.5,14.07
467420.0,20030816.0,27.5,1.5,70.0,42.0,12.78
467420.0,20030817.0,28.3,1.7,300.0,56.1,16.51
467420.0,20030818.0,29.2,2.2,240.0,51.5,15.21
467420.0,20030819.0,27.3,1.6,150.0,32.0,11.01
467420.0,20030820.0,26.7,5.5,160.0,28.9,12.36
467420.0,20030821.0,28.4,4.4,190.0,59.6,16.4
467420.0,20030822.0,28.9,3.1,10.0,81.6,20.54
467420.0,20030823.0,28.6,1.4,150.0,48.7,13.24
467420.0,20030824.0,28.2,1.9,60.0,71.7,19.44
467420.0,20030825.0,27.7,1.5,200.0,18.1,9.38
467420.0,20030826.0,28.4,2.0,250.0,56.1,16.82
467420.0,20030827.0,28.3,1.7,310.0,78.4,19.63
467420.0,20030828.0,28.4,1.9,310.0,54.7,15.47
467420.0,20030829.0,28.7,2.1,320.0,58.0,16.93
467420.0,20030830.0,28.4,1.9,290.0,44.6,15.07
467420.0,20030831.0,28.0,2.4,330.0,55.0,15.66
467420.0,20030901.0,26.8,1.2,140.0,6.4,6.06
467420.0,20030902.0,27.3,3.4,130.0,0.8,5.46
467420.0,20030903.0,25.9,1.7,150.0,8.8,6.94
467420.0,20030904.0,27.8,1.9,300.0,39.3,13.13
467420.0,20030905.0,28.5,2.2,150.0,80.4,20.24
467420.0,20030906.0,28.2,2.4,330.0,74.9,17.87
467420.0,20030907.0,28.5,2.1,260.0,74.3,17.54
467420.0,20030908.0,28.8,1.9,290.0,78.4,17.93
467420.0,20030909.0,28.8,2.1,340.0,59.9,15.73
467420.0,20030910.0,28.3,3.7,340.0,62.5,16.85
467420.0,20030911.0,28.0,5.2,360.0,67.5,17.22
467420.0,20030912.0,28.2,1.3,250.0,72.5,17.55
467420.0,20030913.0,28.5,1.9,320.0,46.5,13.13
467420.0,20030914.0,28.3,1.9,10.0,54.0,14.6
467420.0,20030915.0,28.9,2.1,300.0,75.4,19.07
467420.0,20030916.0,28.6,1.8,310.0,60.7,15.22
467420.0,20030917.0,28.7,1.9,250.0,55.9,14.96
467420.0,20030918.0,28.5,1.9,320.0,70.0,15.66
467420.0,20030919.0,28.1,1.3,170.0,31.4,10.15
467420.0,20030920.0,28.0,2.0,310.0,55.4,14.08
467420.0,20030921.0,26.9,2.7,140.0,19.9,9.99
467420.0,20030922.0,26.0,1.9,360.0,30.7,12.99
467420.0,20030923.0,26.6,2.3,130.0,13.3,10.36
467420.0,20030924.0,26.5,1.4,90.0,19.2,10.43
467420.0,20030925.0,27.3,1.4,340.0,52.6,13.5
467420.0,20030926.0,28.2,1.7,130.0,66.1,14.77
467420.0,20030927.0,28.1,1.8,130.0,55.3,13.11
467420.0,20030928.0,27.9,1.6,300.0,47.9,12.31
467420.0,20030929.0,27.7,1.6,250.0,87.5,18.72
467420.0,20030930.0,27.6,2.1,270.0,85.1,18.25
467420.0,20031001.0,27.0,2.0,340.0,65.0,15.29
467420.0,20031002.0,27.2,1.6,340.0,76.1,15.63
467420.0,20031003.0,27.8,2.0,140.0,70.4,15.93
467420.0,20031004.0,27.7,2.1,10.0,70.5,15.11
467420.0,20031005.0,25.9,1.6,10.0,7.7,7.12
467420.0,20031006.0,26.6,2.6,360.0,58.8,13.11
467420.0,20031007.0,26.5,2.5,360.0,50.4,13.08
467420.0,20031008.0,27.4,1.6,260.0,66.7,15.32
467420.0,20031009.0,26.6,1.5,250.0,18.0,7.5
467420.0,20031010.0,26.8,1.7,340.0,68.7,14.77
467420.0,20031011.0,26.8,2.1,250.0,79.2,16.04
467420.0,20031012.0,26.9,1.6,260.0,72.4,14.99
467420.0,20031013.0,26.8,1.9,310.0,25.9,8.23
467420.0,20031014.0,26.2,2.7,20.0,55.4,14.36
467420.0,20031015.0,23.7,3.3,10.0,26.0,9.93
467420.0,20031016.0,23.2,3.1,20.0,65.1,13.77
467420.0,20031017.0,24.2,2.1,10.0,85.3,15.84
467420.0,20031018.0,23.5,2.9,360.0,91.5,16.29
467420.0,20031019.0,23.9,1.6,350.0,90.8,17.24
467420.0,20031020.0,24.4,1.8,350.0,93.6,17.0
467420.0,20031021.0,23.8,2.3,360.0,91.2,15.41
467420.0,20031022.0,23.1,2.8,350.0,90.5,16.12
467420.0,20031023.0,22.1,3.1,10.0,65.1,13.06
467420.0,20031024.0,21.5,3.0,10.0,86.4,14.78
467420.0,20031025.0,21.7,2.3,20.0,85.6,15.77
467420.0,20031026.0,23.3,1.5,250.0,90.2,16.12
467420.0,20031027.0,23.7,1.9,360.0,92.1,15.85
467420.0,20031028.0,23.5,1.8,360.0,92.3,15.3
467420.0,20031029.0,23.9,1.6,120.0,88.9,14.79
467420.0,20031030.0,23.3,1.8,350.0,90.8,14.75
467420.0,20031031.0,24.0,1.9,10.0,90.1,15.08
467420.0,20031101.0,25.1,2.4,350.0,67.0,11.98
467420.0,20031102.0,24.1,2.6,360.0,0.0,1.63
467420.0,20031103.0,23.9,5.0,360.0,12.6,3.69
467420.0,20031104.0,24.8,1.9,360.0,88.9,14.91
467420.0,20031105.0,24.1,2.3,10.0,89.9,14.81
467420.0,20031106.0,25.4,1.9,10.0,84.7,14.38
467420.0,20031107.0,25.6,1.6,20.0,46.9,11.1
467420.0,20031108.0,25.3,1.5,320.0,58.7,10.53
467420.0,20031109.0,25.0,2.0,360.0,45.2,9.89
467420.0,20031110.0,24.1,3.3,10.0,70.7,11.73
467420.0,20031111.0,22.3,4.6,360.0,72.6,13.05
467420.0,20031112.0,20.6,4.7,10.0,42.7,8.96
467420.0,20031113.0,21.5,2.5,10.0,77.4,12.84
467420.0,20031114.0,22.4,1.1,250.0,54.7,10.4
467420.0,20031115.0,23.0,2.6,360.0,59.3,10.18
467420.0,20031116.0,23.9,1.6,10.0,0.9,5.3
467420.0,20031117.0,23.4,3.0,10.0,4.6,6.47
467420.0,20031118.0,24.0,1.9,360.0,84.3,12.56
467420.0,20031119.0,25.0,2.5,10.0,67.0,11.77
467420.0,20031120.0,24.9,1.6,320.0,68.0,10.83
467420.0,20031121.0,24.7,4.2,360.0,54.3,10.5
467420.0,20031122.0,18.5,3.3,360.0,0.0,1.53
467420.0,20031123.0,20.9,1.4,360.0,0.0,5.24
467420.0,20031124.0,22.9,3.2,10.0,73.8,11.84
467420.0,20031125.0,22.7,2.9,10.0,85.0,13.78
467420.0,20031126.0,22.8,2.2,360.0,34.2,8.88
467420.0,20031127.0,21.8,3.3,360.0,75.9,12.19
467420.0,20031128.0,20.7,4.6,360.0,80.6,12.79
467420.0,20031129.0,18.4,6.8,360.0,73.3,11.58
467420.0,20031130.0,16.5,4.3,10.0,44.6,9.1
467420.0,20031201.0,17.3,2.1,10.0,79.0,11.48
467420.0,20031202.0,17.9,3.0,10.0,91.1,12.96
467420.0,20031203.0,18.7,1.3,270.0,91.2,13.17
467420.0,20031204.0,19.9,2.1,330.0,93.1,12.77
467420.0,20031205.0,21.3,2.4,340.0,80.1,13.65
467420.0,20031206.0,22.2,3.5,10.0,58.7,12.18
467420.0,20031207.0,19.2,3.9,360.0,52.3,9.91
467420.0,20031208.0,19.8,1.7,10.0,62.5,11.16
467420.0,20031209.0,20.4,3.0,360.0,67.3,10.85
467420.0,20031210.0,20.0,2.9,10.0,86.0,11.76
467420.0,20031211.0,19.7,5.3,360.0,33.7,7.7
467420.0,20031212.0,16.0,5.6,10.0,4.7,6.52
467420.0,20031213.0,15.8,4.1,10.0,36.5,7.07
467420.0,20031214.0,15.1,4.3,360.0,91.7,13.38
467420.0,20031215.0,15.1,2.3,10.0,88.0,12.08
467420.0,20031216.0,16.0,1.2,320.0,92.7,12.39
467420.0,20031217.0,17.4,1.9,350.0,14.0,6.28
467420.0,20031218.0,17.5,3.2,360.0,20.6,5.75
467420.0,20031219.0,14.5,6.9,360.0,50.6,9.75
467420.0,20031220.0,12.9,3.4,10.0,29.0,7.12
467420.0,20031221.0,15.2,2.6,10.0,91.8,11.9
467420.0,20031222.0,16.7,2.4,360.0,94.6,12.4
467420.0,20031223.0,17.9,1.9,340.0,95.6,12.27
467420.0,20031224.0,18.7,2.0,10.0,92.7,11.72
467420.0,20031225.0,18.8,2.6,10.0,78.7,11.38
467420.0,20031226.0,16.7,5.0,360.0,63.7,9.88
467420.0,20031227.0,14.6,2.9,10.0,85.2,10.85
467420.0,20031228.0,16.4,2.2,360.0,88.0,11.85
467420.0,20031229.0,17.1,3.7,10.0,93.5,13.67
467420.0,20031230.0,18.1,2.7,30.0,96.3,13.31
467420.0,20031231.0,18.6,3.5,360.0,92.5,12.3
467420.0,20040101.0,18.5,3.1,10.0,37.4,8.53
467420.0,20040102.0,19.4,3.8,10.0,90.6,12.59
467420.0,20040103.0,18.3,2.7,10.0,28.0,8.44
467420.0,20040104.0,19.9,2.5,10.0,64.4,9.81
467420.0,20040105.0,20.6,2.6,20.0,83.9,11.2
467420.0,20040106.0,20.0,2.9,360.0,70.8,11.18
467420.0,20040107.0,19.0,3.4,10.0,81.9,11.52
467420.0,20040108.0,19.1,3.4,10.0,69.8,11.56
467420.0,20040109.0,19.5,2.9,10.0,81.8,12.29
467420.0,20040110.0,19.7,2.2,10.0,79.9,10.56
467420.0,20040111.0,19.5,4.5,360.0,45.5,9.67
467420.0,20040112.0,16.5,5.3,360.0,15.8,5.85
467420.0,20040113.0,14.5,4.7,10.0,43.5,9.03
467420.0,20040114.0,16.8,1.8,360.0,87.0,11.9
467420.0,20040115.0,17.3,2.3,360.0,87.8,11.62
467420.0,20040116.0,19.4,3.4,10.0,75.7,12.27
467420.0,20040117.0,16.8,4.7,360.0,69.2,12.63
467420.0,20040118.0,17.5,4.3,10.0,83.8,13.2
467420.0,20040119.0,14.2,4.3,10.0,0.0,2.73
467420.0,20040120.0,14.5,4.3,10.0,59.7,11.98
467420.0,20040121.0,12.1,6.8,360.0,56.9,12.92
467420.0,20040122.0,11.9,3.5,10.0,7.3,4.95
467420.0,20040123.0,13.1,5.3,360.0,32.1,7.54
467420.0,20040124.0,11.3,8.1,10.0,65.9,13.12
467420.0,20040125.0,10.8,3.3,10.0,85.9,13.15
467420.0,20040126.0,14.1,3.4,10.0,90.3,14.49
467420.0,20040127.0,14.9,5.8,360.0,48.3,12.24
467420.0,20040128.0,14.3,3.0,350.0,74.6,12.95
467420.0,20040129.0,16.2,3.4,10.0,3.6,6.33
467420.0,20040130.0,17.0,4.1,10.0,93.4,15.27
467420.0,20040131.0,17.2,2.7,350.0,62.5,13.02
467420.0,20040201.0,18.5,2.2,360.0,80.5,14.36
467420.0,20040202.0,18.4,3.2,10.0,82.2,12.38
467420.0,20040203.0,14.8,5.1,360.0,4.5,5.94
467420.0,20040204.0,13.3,4.8,360.0,3.6,4.06
467420.0,20040205.0,11.1,4.4,10.0,0.0,1.98
467420.0,20040206.0,12.7,2.5,360.0,0.0,1.84
467420.0,20040207.0,11.8,4.0,10.0,0.0,2.8
467420.0,20040208.0,12.5,4.1,10.0,0.0,2.98
467420.0,20040209.0,13.2,6.1,10.0,17.9,6.46
467420.0,20040210.0,14.9,2.1,10.0,83.8,15.79
467420.0,20040211.0,15.3,2.3,350.0,90.8,16.04
467420.0,20040212.0,16.3,2.2,10.0,71.1,14.78
467420.0,20040213.0,16.0,2.6,340.0,56.8,12.21
467420.0,20040214.0,17.3,2.8,10.0,66.4,14.15
467420.0,20040215.0,18.6,1.5,330.0,85.7,15.07
467420.0,20040216.0,18.6,1.6,290.0,75.9,15.05
467420.0,20040217.0,18.7,1.4,300.0,69.6,14.15
467420.0,20040218.0,18.7,1.7,30.0,80.9,14.61
467420.0,20040219.0,19.5,2.2,340.0,88.6,15.99
467420.0,20040220.0,19.4,2.2,10.0,65.7,13.41
467420.0,20040221.0,20.3,1.9,340.0,32.3,10.59
467420.0,20040222.0,21.7,3.4,360.0,91.6,15.88
467420.0,20040223.0,20.1,3.0,10.0,68.8,14.04
467420.0,20040224.0,20.0,3.4,350.0,53.0,13.59
467420.0,20040225.0,20.4,4.0,350.0,93.7,16.42
467420.0,20040226.0,20.0,2.7,350.0,89.2,15.38
467420.0,20040227.0,20.3,1.9,360.0,88.2,15.65
467420.0,20040228.0,22.0,2.4,200.0,91.5,16.06
467420.0,20040229.0,23.4,4.1,200.0,87.1,16.0
467420.0,20040301.0,23.5,2.3,320.0,87.0,16.85
467420.0,20040302.0,18.4,3.6,360.0,14.6,5.52
467420.0,20040303.0,16.0,6.5,10.0,35.2,9.23
467420.0,20040304.0,15.2,3.8,360.0,4.3,6.22
467420.0,20040305.0,17.4,3.2,10.0,68.4,13.62
467420.0,20040306.0,16.4,4.3,360.0,14.5,4.0
467420.0,20040307.0,15.3,4.1,360.0,45.1,11.58
467420.0,20040308.0,16.2,2.5,10.0,89.3,17.12
467420.0,20040309.0,18.4,1.8,10.0,89.1,16.76
467420.0,20040310.0,22.0,2.6,210.0,88.9,17.52
467420.0,20040311.0,23.6,2.4,210.0,-9997.0,14.98
467420.0,20040312.0,23.2,2.4,350.0,59.9,12.83
467420.0,20040313.0,20.8,3.4,360.0,47.2,10.98
467420.0,20040314.0,20.9,4.0,360.0,79.8,15.65
467420.0,20040315.0,20.4,2.7,360.0,62.1,14.64
467420.0,20040316.0,22.3,2.4,10.0,81.2,14.85
467420.0,20040317.0,23.7,2.3,340.0,82.7,15.09
467420.0,20040318.0,21.2,4.3,360.0,33.4,10.98
467420.0,20040319.0,19.6,3.9,360.0,47.4,11.93
467420.0,20040320.0,20.5,4.5,360.0,64.0,15.34
467420.0,20040321.0,20.5,4.1,10.0,72.1,15.8
467420.0,20040322.0,19.6,4.6,10.0,64.6,14.58
467420.0,20040323.0,19.8,3.2,360.0,38.8,10.65
467420.0,20040324.0,21.1,2.9,360.0,75.9,13.73
467420.0,20040325.0,20.6,3.4,360.0,20.6,8.42
467420.0,20040326.0,16.4,3.5,360.0,0.0,0.58
467420.0,20040327.0,18.4,2.9,360.0,8.2,6.49
